Index,q1,q2,q3,q4,q5,q6
19,-1.018223774868249,3.138601568324224,1.4229703697496354,3.3412756808529243,1.8641187404772288,-1.06106539546852
20,-1.0567500269578014,3.1546835260710764,1.4384511497686208,3.347575238054708,1.8583140793011204,-1.100430133264099
21,-1.0918121500710751,3.1717078699759202,1.4551691286536115,3.3530302319148824,1.8522714092805372,-1.1360518706509366
22,-1.1234144289074925,3.18943710263794,1.4729582700145973,3.357649585994531,1.8460009915550748,-1.1679315453816692
23,-1.1516247897423773,3.2076495816861312,1.49165892385763,3.3614585352701116,1.8395115934165842,-1.1961391166786046
24,-1.1765663121942278,3.2261424182199843,1.5111172570911067,3.364496373600378,1.8328126325710095,-1.2208049887271388
25,-1.1984071209652312,3.244733416064205,1.5311850890232077,3.3668138150449427,1.8259156924335767,-1.242109579019308
26,-1.2173496092623257,3.2632621566930045,1.5517201995803003,3.3684701897607683,1.818835365853655,-1.2602720061696968
27,-1.2336198016771447,3.2815903312474286,1.572587048793486,3.369530655100156,1.8115894844724278,-1.275538742388267
28,-1.2474574717529658,3.2996014200335737,1.5936577652925037,3.3700635625411905,1.804198857346881,-1.288172895889191
29,-1.2591074272736684,3.317199822455603,1.6148132288631047,3.3701380843126936,1.7966866743663716,-1.2984445944189857
30,-1.2688121917184851,3.3343095446434203,1.6359440790824646,3.3698221704705222,1.7890777315218471,-1.306622758276743
31,-1.2768061584336177,3.3508725550506604,1.6569515158810244,3.369180877321065,1.7813976141241015,-1.3129683944876633
32,-1.283311180067855,3.3668469174544713,1.6777478051916817,3.3682750813028677,1.7736719400250052,-1.3177294195161002
33,-1.2885334781947126,3.3822048048246756,1.6982564521901597,3.3671605691391875,1.7659257267371986,-1.3211369266429878
34,-1.29266171161133,3.396930486590292,1.7184120478332956,3.365887476045555,1.758182911121158,-1.323402753071392
35,-1.2958660199912186,3.411018367087868,1.7381598268459073,3.364500029762893,1.7504660224403479,-1.3247181664782555
36,-1.2982978558689537,3.424471136098083,1.7574549954836842,3.3630365495481933,1.7427959908864403,-1.3252534760451253
37,-1.3000904266647821,3.4372980750652307,1.7762618961019072,3.361529645801955,1.7351920638569187,-1.3251583739936585
38,-1.301359585016211,3.4495135462731925,1.7945530749786514,3.3600065670391337,1.727671799690717,-1.3245628257652582
39,-1.3022050265438128,3.461135677928055,1.8123083127566255,3.3584896453615496,1.720251111009868,-1.3235783462647872
40,-1.30271167674305,3.472185246343107,1.829513666034862,3.356996798271331,1.712944335064667,-1.3222995227661263
41,-1.302951171125057,3.482684747430229,1.846160556399525,3.3555420524415362,1.7057643147126498,-1.3208056695822137
42,-1.3029833537883797,3.4926576433787804,1.86224493127138,3.3541360629886943,1.6987224796015454,-1.319162523533634
43,-1.3028577385186395,3.5021277664629125,1.8777665104789174,3.3527866091869933,1.6918289220418583,-1.3174239113126442
44,-1.30261489287149,3.5111188599679797,1.8927281240039135,3.3514990540018768,1.6850924656602073,-1.3156333392556563
45,-1.3022877193556475,3.519654235834799,1.9071351400314136,3.3502767601053103,1.678520727243981,-1.31382547244441
46,-1.3019026188552028,3.5277565293668625,1.920994978126052,3.349121459141627,1.6721201734231403,-1.3120274834049486
47,-1.3014805300077836,3.5354475328535733,1.9343166997490429,3.3480335740311977,1.6658961742604887,-1.3102602611312466
48,-1.3010378446646902,3.5427480919169594,1.9471106670597038,3.347012496181845,1.6598530557127087,-1.3085394790280713
49,-1.3005872041189184,3.5496780505421768,1.9593882606499422,3.3460568208014103,1.653994152516264,-1.3068765260141517
50,-1.3001381838231767,3.5562562329207172,1.9711616472199798,3.3451645442430147,1.6483218625236953,-1.3052793088392458
51,-1.2996978761436557,3.5625004522947497,1.9824435889591958,3.34433322762294,1.6428377029881271,-1.3037529360193985
52,-1.2992713815875436,3.568427538864499,1.9932472873512557,3.343560130959927,1.6375423688386217,-1.3023002950201366
53,-1.2988622191463448,3.5740533804683876,2.0035862551395303,3.3428423218973653,1.632435792639826,-1.3009225347081685
54,-1.2984726661156556,3.579392971155413,2.013474211177184,3.342176762764637,1.6275172056931977,-1.2996194648898765
55,-1.2981040371484525,3.5844604639471074,2.0229249937933846,3.341560379367714,1.6227851996046347,-1.2983898841536252
56,-1.297756911500362,3.5892692250501304,2.031952489106869,3.340990114511485,1.6182377875968,-1.2972318463838723
57,-1.2974313165276568,3.5938318875539683,2.04057057140277,3.340462968873425,1.6138724648630398,-1.2961428753323587
58,-1.2971268745714142,3.598160403257703,2.04879305326167,3.3399760314863256,1.6096862673234338,-1.2951201355985946
59,-1.2968429194527153,3.602266091741378,2.0566336436012103,3.3395265017559828,1.605675828234516,-1.2941605673468346
60,-1.296578587945575,3.606159686155564,2.0641059121729803,3.3391117046422245,1.6018374322084081,-1.2932609911087403
61,-1.2963328908054441,3.609851375468952,2.0712232593643347,3.33872910036938,1.5981670663038057,-1.2924181881140466
62,-1.2961047672212067,3.613350843107033,2.077998890399052,3.3383762898041502,1.5946604679530352,-1.2916289607689133
63,-1.295893125930547,3.616667302050947,2.0844457932238436,3.338051016442535,1.591313169581538,-1.2908901771684484
64,-1.2956968756908034,3.6198095265574843,2.0905767195195804,3.337751165780093,1.5881205398560896,-1.2901988028858729
65,-1.295514947325423,3.6227858807196167,2.0964041683949537,3.337474762698157,1.5850778215648866,-1.2895519227220722
66,-1.2953463091636876,3.625604344120261,2.1019403724129995,3.337219967379573,1.5821801661864932,-1.2889467546197486
67,-1.2951899773514037,3.628272534846964,2.1071972856728842,3.3369850701680837,1.5794226652464454,-1.2883806575387469
68,-1.2950450222254637,3.6307977301370102,2.1121865737250336,3.3367684857028217,1.5768003785913707,-1.2878511347455897
69,-1.2949105717084453,3.6331868849151046,2.1169196051405015,3.3365687465910927,1.5743083597322904,-1.2873558336830653
70,-1.2947858124840237,3.6354466484723433,2.1214074445882227,3.3363844968264513,1.5719416784228748,-1.2868925433474219
71,-1.2946699895538047,3.6375833795178916,2.1256608472986094,3.3362144851131106,1.5696954406462593,-1.2864591899044429
72,-1.294562404645742,3.6396031598153757,2.1296902548105843,3.336057558220296,1.5675648061869298,-1.286053831115148
73,-1.2944624138387522,3.6415118065956777,2.133505791912946,3.335912654459842,1.5655450039632905,-1.2856746500114982
74,-1.2943694246832846,3.643314883917473,2.1371172647010295,3.33577879735589,1.5636313452928232,-1.2853199481573818
75,-1.2942828930298236,3.6450177131271033,2.140534159676824,3.335655089555992,1.5618192352560272,-1.2849881387460518
76,-1.294202319723539,3.646625382550603,2.143765643825748,3.335540707017334,1.560104182318245,-1.284677739718421
77,-1.2941272472809646,3.648142756533207,2.146820565606706,3.3354348934895057,1.5584818063605415,-1.284387367034087
78,-1.2940572566315052,3.649574483925549,2.1497074567943266,3.3353369553055954,1.556947845262386,-1.2841157281860014
79,-1.2939919639809607,3.6509250061011236,2.1524345351137564,3.3352462564859153,1.5554981601703144,-1.283861616018132
80,-1.2939310178346175,3.652198564576422,2.155009707609354,3.3351622141529447,1.5541287395781778,-1.2836239028814396
81,-1.2938740962025792,3.653399208293404,2.157440574689314,3.3350842942517605,1.5528357023362183,-1.2834015351454804
82,-1.2938209039988942,3.654530800613632,2.159734434788831,3.335012007567044,1.5516152996981087,-1.28319352806971
83,-1.2937711706378796,3.6555970260643154,2.1618982895949985,3.3349449060254726,1.5504639165073277,-1.2829989610290637
84,-1.2937246478251918,3.6566013968686653,2.163938849777375,3.3348825792707335,1.5493780716168466,-1.282816973081814
85,-1.293681107537121,3.6575472592861993,2.165862541169025,3.334824651497408,1.5483544176290926,-1.2826467588633612
86,-1.2936403401788912,3.6584377997828934,2.167675511343982,3.334770778529398,1.5473897400365226,-1.2824875647869838
87,-1.2936021529110688,3.6592760510462345,2.169383636538442,3.33472064512837,1.5464809558368833,-1.2823386855312142
88,-1.2935663681322966,3.6600648978562096,2.170992528864611,3.3346739625177175,1.5456251116913418,-1.2821994607930836
89,-1.2935328221062328,3.660807082819949,2.1725075437679973,3.3346304661078023,1.5448193816881206,-1.2820692722867277
90,-1.293501363720658,3.6615052119750824,2.17393378768101,3.33458991340863,1.5440610647690485,-1.281947540967562
91,-1.2934718533670786,3.6621617602647514,2.175276125828017,3.3345520821166006,1.5433475818715285,-1.2818337244632465
92,-1.293444161929703,3.662779076885574,2.176539190139457,3.3345167683625676,1.542676472833812,-1.2817273146938692
93,-1.2934181698733487,3.663359390508655,2.177727387235195,3.334483785109051,1.5420453931071305,-1.2816278356650723
94,-1.2933937664205697,3.663904814372852,2.178844906439988,3.334452960685111,1.5414521103141758,-1.2815348414191758
95,-1.293370848809068,3.6644173512489306,2.179895727796695,3.3344241374480443,1.5408945006896055,-1.281447914130659
96,-1.2933493216212089,3.6648988982729214,2.180883630045642,3.334397170561746,1.540370545434682,-1.2813666623336237
97,-1.2933290961782085,3.665351251646844,2.1818121985413654,3.3343719268822256,1.5398783270148295,-1.2812907192700485
98,-1.2933100899922714,3.6657761112050085,2.182684833080711,3.3343482839414134,1.5394160254257765,-1.281219741348748
99,-1.2932922262706181,3.666175084844245,2.1835047556189924,3.3343261290210147,1.5389819144510688,-1.2811534067059667
