__time,/jaco/manipulator_skillset/manipulator_skillset/end_effector/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/pitch_deg,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/roll_deg,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/w,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/x,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/y,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/yaw_deg,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/orientation/z,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/position/x,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/position/y,/jaco/manipulator_skillset/manipulator_skillset/end_effector/pose/position/z,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/force/x,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/force/y,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/force/z,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/torque/x,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/torque/y,/jaco/manipulator_skillset/manipulator_skillset/end_effector_wrench/wrench/torque/z,/jaco/manipulator_skillset/manipulator_skillset/joint/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/joint/q1/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q1/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q1/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q2/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q2/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q2/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q3/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q3/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q3/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q4/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q4/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q4/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q5/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q5/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q5/velocity,/jaco/manipulator_skillset/manipulator_skillset/joint/q6/effort,/jaco/manipulator_skillset/manipulator_skillset/joint/q6/position,/jaco/manipulator_skillset/manipulator_skillset/joint/q6/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTx/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTx/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTx/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTy/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTy/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTy/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTz/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTz/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinTz/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinX/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinX/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinX/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinY/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinY/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinY/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinZ/effort,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinZ/position,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/PinZ/velocity,/jaco/manipulator_skillset/manipulator_skillset/refsPin_/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/refs_/header/stamp,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud1/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud1/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud1/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud2/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud2/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud2/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud3/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud3/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud3/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud4/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud4/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud4/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud5/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud5/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud5/velocity,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud6/effort,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud6/position,/jaco/manipulator_skillset/manipulator_skillset/refs_/taud6/velocity
1689085915.346671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.346550941,,,,,,,,,,,,,,,,,,,
1689085915.355211,1689085915.355035305,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.355270,,,,,,,,,,,,,,,,,,,1689085915.355132818,-0.367052168,283.132019043,0.000000000,-0.964108706,162.801361084,-0.009765625,3.931136131,43.509189606,-0.446428597,-0.722394884,265.178955078,-0.000000000,0.519972324,257.307250977,0.000000000,0.144774795,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.355309,,,,,,,,,,,,1689085915.355209589,1.292261600,-0.374745369,1.118617058,-0.186997801,0.098473400,-0.171379715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.355891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.355264664,-0.367052168,283.132019043,0.000000000,-0.399238050,162.801361084,0.000000000,0.626543283,43.509189606,0.000000000,-0.353258252,265.178955078,0.000000000,0.307322383,257.307250977,0.000000000,0.144774795,287.917755127,0.000000000
1689085915.355950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.355851173,,,,,,,,,,,,,,,,,,,
1689085915.365209,1689085915.365048885,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.365356,,,,,,,,,,,,1689085915.365218639,1.240091562,-0.438000739,1.185829639,-0.174430281,0.123578876,-0.169994265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.365368,,,,,,,,,,,,,,,,,,,1689085915.365142822,-0.373038799,283.132019043,0.000000000,-1.001265526,162.801361084,-0.009765625,3.913512468,43.509189606,-0.446428597,-0.723962426,265.178955078,-0.000000000,0.531484902,257.307250977,0.000000000,0.153291658,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.365862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.365256071,-0.373038799,283.132019043,0.000000000,-0.436394870,162.801361084,0.000000000,0.608919859,43.509189606,0.000000000,-0.354825795,265.178955078,0.000000000,0.318834960,257.307250977,0.000000000,0.153291658,287.917755127,0.000000000
1689085915.365925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.365818024,,,,,,,,,,,,,,,,,,,
1689085915.375358,1689085915.375194550,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.375407,,,,,,,,,,,,1689085915.375324965,1.253975630,-0.476233840,1.234749794,-0.150977522,0.126969904,-0.174666792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.375417,,,,,,,,,,,,,,,,,,,1689085915.375257015,-0.371615410,283.132019043,0.000000000,-0.993861079,162.801361084,-0.009765625,3.945233107,43.509189606,-0.446428597,-0.729067802,265.178955078,-0.000000000,0.542783082,257.307250977,0.000000000,0.150798202,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.375930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.375348091,-0.371615410,283.132019043,0.000000000,-0.428990424,162.801361084,0.000000000,0.640640020,43.509189606,0.000000000,-0.359931171,265.178955078,0.000000000,0.330133140,257.307250977,0.000000000,0.150798202,287.917755127,0.000000000
1689085915.375969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.375874281,,,,,,,,,,,,,,,,,,,
1689085915.385425,1689085915.385324478,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.385468,,,,,,,,,,,,,,,,,,,1689085915.385369301,-0.376002163,283.132019043,0.000000000,-0.995347381,162.801361084,-0.009765625,3.967148066,43.509189606,-0.446428597,-0.720045328,265.178955078,-0.000000000,0.538005471,257.307250977,0.000000000,0.154570982,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.385494,,,,,,,,,,,,1689085915.385420561,1.404332399,-0.487882555,1.193715811,-0.163887888,0.122355789,-0.177417189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.385954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.385469437,-0.376002163,283.132019043,0.000000000,-0.430476725,162.801361084,0.000000000,0.662555218,43.509189606,0.000000000,-0.350908697,265.178955078,0.000000000,0.325355530,257.307250977,0.000000000,0.154570982,287.917755127,0.000000000
1689085915.386008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.385907650,,,,,,,,,,,,,,,,,,,
1689085915.395065,1689085915.394973516,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.395104,,,,,,,,,,,,1689085915.395069361,1.162497282,-0.467359841,1.149600267,-0.167246014,0.144829363,-0.167590052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.395111,,,,,,,,,,,,,,,,,,,1689085915.395016670,-0.411338031,283.132019043,0.000000000,-0.997517288,162.801361084,-0.009765625,3.954711914,43.509189606,-0.446428597,-0.720245600,265.178955078,-0.000000000,0.541793942,257.307250977,0.000000000,0.158577621,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.395567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.395077705,-0.411338061,283.132019043,0.000000000,-0.432646632,162.801361084,0.000000000,0.650119066,43.509189606,0.000000000,-0.351108968,265.178955078,0.000000000,0.329144001,257.307250977,0.000000000,0.158577621,287.917755127,0.000000000
1689085915.395602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.395514488,,,,,,,,,,,,,,,,,,,
1689085915.405357,1689085915.405259132,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.405397,,,,,,,,,,,,,,,,,,,1689085915.405327082,-0.364694655,283.132019043,0.000000000,-0.970794737,162.801361084,-0.009765625,3.936823130,43.509189606,-0.446428597,-0.714631677,265.178955078,-0.000000000,0.543974757,257.307250977,0.000000000,0.149306402,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.405445,,,,,,,,,,,,1689085915.405366421,1.348875761,-0.472581387,1.155581236,-0.159288317,0.122436374,-0.170967013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.405892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.405410528,-0.364694655,283.132019043,0.000000000,-0.405924082,162.801361084,0.000000000,0.632230282,43.509189606,0.000000000,-0.345495045,265.178955078,0.000000000,0.331324816,257.307250977,0.000000000,0.149306402,287.917755127,0.000000000
1689085915.405928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.405833483,,,,,,,,,,,,,,,,,,,
1689085915.415293,1689085915.415199757,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.415328,,,,,,,,,,,,,,,,,,,1689085915.415244102,-0.398744464,283.132019043,0.000000000,-0.982456744,162.801361084,-0.009765625,3.933829546,43.509189606,-0.446428597,-0.708964527,265.178955078,-0.000000000,0.534401417,257.307250977,0.000000000,0.152728245,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.415377,,,,,,,,,,,,1689085915.415293217,1.305422187,-0.441926181,1.239133120,-0.163369328,0.108293623,-0.167175204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.415864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.415323973,-0.398744464,283.132019043,0.000000000,-0.417586088,162.801361084,0.000000000,0.629236698,43.509189606,0.000000000,-0.339827895,265.178955078,0.000000000,0.321751475,257.307250977,0.000000000,0.152728245,287.917755127,0.000000000
1689085915.415899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.415769815,,,,,,,,,,,,,,,,,,,
1689085915.425457,1689085915.425316572,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.425471,,,,,,,,,,,,,,,,,,,1689085915.425365686,-0.377328634,283.132019043,0.000000000,-1.002781868,162.801361084,-0.009765625,3.956334352,43.509189606,-0.446428597,-0.733988822,265.178955078,-0.000000000,0.535820425,257.307250977,0.000000000,0.146792114,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.425504,,,,,,,,,,,,1689085915.425417185,1.273172259,-0.475033700,1.135723352,-0.179019123,0.121861547,-0.182054669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.425982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.425888300,,,,,,,,,,,,,,,,,,,
1689085915.425995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.425459385,-0.377328634,283.132019043,0.000000000,-0.437911212,162.801361084,-0.000000000,0.651741505,43.509189606,0.000000000,-0.364852190,265.178955078,0.000000000,0.323170483,257.307250977,0.000000000,0.146792114,287.917755127,-0.000000000
1689085915.437772,1689085915.437637568,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.437786,,,,,,,,,,,,,,,,,,,1689085915.437699795,-0.371727109,283.132019043,0.000000000,-0.988645434,162.801361084,-0.009765625,3.945515394,43.509189606,-0.446428597,-0.723671794,265.178955078,-0.000000000,0.531021297,257.307250977,0.000000000,0.164358050,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.437816,,,,,,,,,,,,1689085915.437735081,1.208465219,-0.544735789,1.141914845,-0.157947928,0.152097553,-0.165780216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.438320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.438224792,,,,,,,,,,,,,,,,,,,
1689085915.438333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.437772512,-0.371435761,283.132019043,-0.000000000,-0.384408355,162.801361084,-0.000000000,0.636770487,43.509189606,0.000000000,-0.341168821,265.178955078,0.000000000,0.321784675,257.307250977,0.000000000,0.148238048,287.917755127,-0.000000000
1689085915.457790,1689085915.457635880,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.457806,,,,,,,,,,,,,,,,,,,1689085915.457702398,-0.375704318,283.132019043,0.000000000,-0.977108479,162.801361084,-0.009765625,3.944709539,43.509189606,-0.446428597,-0.720221758,265.178955078,-0.000000000,0.527545691,257.307250977,0.000000000,0.147295877,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.457831,,,,,,,,,,,,1689085915.457739353,1.290109754,-0.489262223,1.187172651,-0.157734305,0.120055288,-0.166218191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.458342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.458251715,,,,,,,,,,,,,,,,,,,
1689085915.458355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.457762241,-0.375704318,283.132019043,-0.000000000,-0.412237823,162.801361084,-0.000000000,0.640116692,43.509189606,-0.000000000,-0.351085126,265.178955078,0.000000000,0.314895749,257.307250977,0.000000000,0.147295877,287.917755127,-0.000000000
1689085915.475396,1689085915.475261688,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.475529,,,,,,,,,,,,1689085915.475383997,1.290789008,-0.440677822,1.184879303,-0.168553740,0.106119007,-0.166485697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.475542,,,,,,,,,,,,,,,,,,,1689085915.475324869,-0.375704318,283.132019043,0.000000000,-0.977108479,162.801361084,-0.009765625,3.944709539,43.509189606,-0.446428597,-0.720221758,265.178955078,-0.000000000,0.527545691,257.307250977,0.000000000,0.147295877,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.475998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.475907326,,,,,,,,,,,,,,,,,,,
1689085915.476010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.475426912,-0.375704318,283.132019043,-0.000000000,-0.412237823,162.801361084,-0.000000000,0.640116692,43.509189606,-0.000000000,-0.351085126,265.178955078,-0.000000000,0.314895749,257.307250977,-0.000000000,0.147295877,287.917755127,-0.000000000
1689085915.485437,1689085915.485335588,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.485451,,,,,,,,,,,,,,,,,,,1689085915.485370636,-0.370074153,283.132019043,0.000000000,-0.990922093,162.801361084,-0.009765625,3.938435078,43.509189606,-0.446428597,-0.728083074,265.178955078,-0.000000000,0.527545691,257.307250977,0.000000000,0.147295877,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.485482,,,,,,,,,,,,1689085915.485398054,1.225469589,-0.610118091,1.204367399,-0.133386761,0.159211725,-0.160226971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.485897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.485836744,,,,,,,,,,,,,,,,,,,
1689085915.485910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.485416412,-0.370074153,283.132019043,-0.000000000,-0.426051497,162.801361084,-0.000000000,0.633842230,43.509189606,-0.000000000,-0.358946443,265.178955078,-0.000000000,0.314895749,257.307250977,-0.000000000,0.147295877,287.917755127,-0.000000000
1689085915.498127,1689085915.497937918,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.498142,,,,,,,,,,,,,,,,,,,1689085915.497971773,-0.374722689,283.132019043,0.000000000,-0.937211275,162.801361084,-0.009765625,3.962141275,43.509189606,-0.446428597,-0.707491040,265.178955078,-0.000000000,0.529154599,257.307250977,0.000000000,0.141641945,287.917755127,-0.000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.498172,,,,,,,,,,,,1689085915.497998476,1.291441917,-0.504603863,1.155440927,-0.175241143,0.135444015,-0.167088896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.498501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.369136631,92.106344748,0.000000000,0.212649941,-11.660747718,0.000000000,0.000000000,63.033516077,0.000000000,0.000000000,0.211256350,0.000000000,-0.564870656,-0.266125025,0.000000000,3.304592848,0.505487765,0.000000000,1689085915.498437881,,,,,,,,,,,,,,,,,,,
1689085915.498514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1689085915.498012304,-0.374722689,283.132019043,-0.000000000,-0.372340620,162.801361084,-0.000000000,0.657548428,43.509189606,-0.000000000,-0.338354409,265.178955078,-0.000000000,0.316504657,257.307250977,-0.000000000,0.141641945,287.917755127,-0.000000000
1689085915.520918,1689085915.520803928,-11.660781739,92.106354320,0.550324380,0.647455156,0.314324379,63.033519425,0.423255354,0.211256325,-0.266125083,0.505487740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1689085915.520933,,,,,,,,,,,,1689085915.520864964,1.338488936,-0.554295182,1.133392334,-0.171221644,0.138414234,-0.162443310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
